person_mal_id,position,anime_mal_id
5325,Assistant Animation Director (ep 96) Airing,235
5325,Key Animation,780
5325,Key Animation,781
5325,Key Animation,1363
5325,Key Animation,1365
5325,Key Animation (eps 4-6),1175
5325,"Animation Director (eps 9, 13)",330
5325,Key Animation,593
5325,Key Animation (ep 4),16067
5325,Key Animation,2144
5325,In-Between Animation,5925
5325,Key Animation (ep 39),1163
5325,"Character Design, Animation Director (eps 4, 10, 15, 19, 24), Key Animation (ep 4)",272
5325,Key Animation (ep 5),1792
5325,In-Between Animation (ep 1),3065
5325,"Character Design (Animation Character Design), Key Animation",5682
5325,In-Between Animation,3605
5325,Key Animation (ep 3),1954
5325,"Character Design, Chief Animation Director, Animation Director (eps 1, 8, 12)",14921
5325,"Character Design, Chief Animation Director (eps 1-2, 22-24)",2369
5325,Key Animation (ep 1),2108
5325,Key Animation (ep 23),168
5325,"Chief Animation Director (ep 4), Animation Director (ep 5), Key Animation (ep 1)",6171
5325,Assistant Animation Director,35851
5325,"Animation Director (eps 2, 6-7, 12, 14, 19), Key Animation (ep 12, OP)",167
5325,Key Animation,2240
5325,Key Animation (ep 3),938
5325,Character Design,7662
5325,"Character Design, Chief Animation Director, Animation Director (ED1-2)",6444
5325,"Character Design, Chief Animation Director, Key Animation (OP2)",8311
5325,Character Design,5538
5325,Key Animation,2179
5325,"In-Between Animation (ep 2), Key Animation (eps 5-6)",1152
5325,"Character Design, Animation Director (eps 1, 8, 16, 26)",177
5325,"Character Design, Animation Director (eps 1, 6, 9, 14, 26)",969
5325,In-Between Animation,3565
5325,Animation Director (ep 2),10321
5325,"In-Between Animation (eps 1-3, 5-6, 8-9)",688
5325,Character Design,48567
5325,"Animation Director (eps 2, 4, 11, 20)",347
5325,In-Between Animation (ep 2),12795
5325,In-Between Animation,1340
5325,Key Animation,2009
5325,In-Between Animation,1766
5325,"Chief Animation Director (eps 3, 5-8, 10, 12, 14, 16, 18, 20, 22-24)",18179
5325,"Character Design (Sub Character Design), Animation Director",30413
5325,"Chief Animation Director (eps 2, 6, 8-25)",35789
5325,"Chief Animation Director (eps 3, 5, 7, 9, 11, 13, 15, 17, 19, 21, 23)",24277
5325,Chief Animation Director (eps 17-25),31783
5325,Chief Animation Director,30790
5325,"Key Animation (eps 76, 112)",392
5325,Key Animation (ep 2),5396
5325,Key Animation (ED2),11837
5326,"Storyboard (OP2), Episode Director (OP2)",37204
5326,Storyboard (eps 5-6),15085
5326,"Script (ep 8), Storyboard (OP/ED, ep 2, 3, 8), Episode Director (ep 3)",1224
5326,"Storyboard (ep 9, 10)",1576
5326,Storyboard (ep 17),36649
5326,Storyboard (ep 6),31964
5326,"Storyboard (eps 2, 4, 8, 14, 20, 25)",33486
5326,Storyboard (ep 15),36456
5326,"Storyboard (eps 4, 12, 19)",38408
5326,"Storyboard (eps 2, 12, 20, 25)",41587
5326,Storyboard,1672
5326,Storyboard (ep 63),232
5326,Assistant Director,372
5326,Storyboard,37435
5326,Storyboard (ep 4),29976
5326,Storyboard (ep 5),37520
5326,Storyboard (ep 6),6746
5326,"Storyboard (ep 10, 18)",790
5326,"Storyboard (ep 7), Episode Director (ep 4)",1747
5326,Storyboard,383
5326,Sound Director,23289
5326,"Storyboard (eps 174, 179, 186, 194), Episode Director (eps 174, 179, 186, 194)",918
5326,Storyboard (ep 7),8425
5326,"Storyboard (eps 12, 21), Episode Director (eps 12, 21, 26, OP1, OP2)",23259
5326,"Storyboard (eps 3, 9, 15, 21), Episode Director (eps 3, 15, 21)",267
5326,"Storyboard (eps 2, 8)",19647
5326,Storyboard (ep 6),36884
5326,Storyboard (ep 23),1694
5326,Assistant Director (ep 5),666
5326,"Director, Storyboard (eps 1-4, 6, 8-12), Episode Director (eps 1, 12)",16668
5326,"Director, Storyboard (eps 1-12), Episode Director (eps 4, 12)",18295
5326,"Storyboard (eps 7, 11)",34451
5326,Storyboard,2581
5326,"Director, Storyboard",41063
5326,"Director, Storyboard, Screenplay",18449
5326,"Director, Script (eps 1-4)",31973
5326,"Director, Storyboard (eps 1-4), Episode Director (eps 1-2, 4)",34391
5326,"Director, Script",35949
5326,"Director, Script",33221
5326,Storyboard (ep 4),41103
5326,"Director, Script (eps 1-3, 6, 11-12), Storyboard (eps 1-12, OP, ED), Episode Director (eps 1, 6, 10, 12, OP, ED), Sound Director, Series Composition",3358
5326,"Director, Script (eps 1-2), Storyboard (eps 1-2), Episode Director (eps 1-2), Sound Director",8078
5326,Storyboard (eps 2-3),40165
5326,"Storyboard (ep 15), Episode Director (ep 15)",1483
5326,"Storyboard (ep 3), Episode Director (ep 3)",1910
5326,"Director, Storyboard, Episode Director",9040
5326,"Director, Script, Storyboard (eps 1, 4, 7, 11), Episode Director (eps 1, 6-8, 11)",13585
5326,Storyboard (ep 13),30503
5326,Episode Director,437
5326,Storyboard (ep 5),35737
5326,"Director, Storyboard (eps 1-4, 6-7, 10-11, 13-14, 16-17, 19, 21-22, ED2), Episode Director (eps 1-2, 9, 22, ED2)",1601
5326,Director,2267
5326,Director (ep 2),36492
5326,"Director, Storyboard (eps 1, 8, 12), Episode Director (eps 1, 12)",64
5326,"Director, Storyboard (eps 1-2), Episode Director (eps 1-2)",1719
5326,"Director, Storyboard (eps 1-2, 4, 6, 8, 12), Episode Director (eps 1, 8, 12)",65
5326,Storyboard (ep 2),10156
5326,Storyboard (ep 16),7724
5326,"Storyboard (ep 8, 12)",1965
5326,Storyboard (ep 4),51252
5326,Storyboard (ep 10),22687
5326,"Storyboard (ep 4), Episode Director (ep 4)",26
5326,"Storyboard (eps 11, 16, 21, 24), Episode Director (ep 24)",7
5326,Director,4548
5326,Storyboard (ep 6),23283
5326,Storyboard (ep 22),878
5327,Theme Song Performance,30234
5327,Theme Song Performance (OP),37403
5327,"Music (ep 23, 26)",57
5327,"Music, Theme Song Performance",227
5327,Theme Song Performance,35842
5327,Music,33010
5327,"Music, Theme Song Performance",51304
5327,"Music, Theme Song Performance",51305
5327,"Music, Theme Song Performance",55853
5327,"Theme Song Performance (ED3), Inserted Song Performance",50891
5327,Theme Song Performance,30424
5327,Theme Song Performance (ED),1941
5327,Theme Song Performance,2929
5327,"Theme Song Performance (ED), Inserted Song Performance",9863
5327,"Theme Song Performance (11-13, 16-19)",6899
5327,Theme Song Performance,30425
5328,"Music, Theme Song Composition (OP)",267
5328,Music,263
5328,Music,264
5328,Music,265
5328,Music,19647
5328,Theme Song Composition (ED),800
5328,"Music, Theme Song Composition (OP)",6
5328,Music,4106
5330,Inserted Song Performance (Ballad no You ni...),1392
5330,"Inserted Song Performance (Pegasus Fantasy, Eien Blue)",28977
5330,Theme Song Performance (OP),39030
5330,Theme Song Performance (OP),3235
5330,"Theme Song Composition (OP1, ED1)",1254
5330,Theme Song Composition (OP),12929
5330,Theme Song Composition,1256
5330,Theme Song Composition,1258
5330,Theme Song Composition (OP),36040
5330,Theme Song Composition (OP),52273
