mal_id,watching,completed,on_hold,dropped,plan_to_watch,total,score_1_votes,score_1_percentage,score_2_votes,score_2_percentage,score_3_votes,score_3_percentage,score_4_votes,score_4_percentage,score_5_votes,score_5_percentage,score_6_votes,score_6_percentage,score_7_votes,score_7_percentage,score_8_votes,score_8_percentage,score_9_votes,score_9_percentage,score_10_votes,score_10_percentage
36491,1612,9928,265,452,3717,15974,185.0,2.7,72.0,1.0,76.0,1.1,176.0,2.6,449.0,6.5,941.0,13.7,1990.0,29.0,1475.0,21.5,695.0,10.1,812.0,11.8
37176,946,8812,152,269,1447,11626,170.0,2.8,57.0,1.0,53.0,0.9,64.0,1.1,200.0,3.3,490.0,8.2,1615.0,27.0,1692.0,28.3,799.0,13.4,844.0,14.1
39178,389,3594,47,140,771,4941,111.0,4.5,29.0,1.2,31.0,1.3,27.0,1.1,66.0,2.7,172.0,7.0,574.0,23.4,673.0,27.4,347.0,14.1,426.0,17.3
38436,930,8064,119,243,1748,11104,175.0,3.3,62.0,1.2,53.0,1.0,48.0,0.9,108.0,2.0,323.0,6.1,1096.0,20.7,1623.0,30.7,847.0,16.0,955.0,18.1
44412,1224,6857,100,233,1425,9839,199.0,4.2,85.0,1.8,56.0,1.2,30.0,0.6,62.0,1.3,147.0,3.1,587.0,12.4,1342.0,28.5,1087.0,23.0,1122.0,23.8
36561,432,5184,60,134,725,6535,120.0,3.4,39.0,1.1,38.0,1.1,34.0,1.0,123.0,3.5,263.0,7.5,917.0,26.3,962.0,27.6,438.0,12.6,554.0,15.9
51039,7686,4,412,408,2705,11215,154.0,4.0,52.0,1.4,51.0,1.3,35.0,0.9,50.0,1.3,90.0,2.4,277.0,7.2,673.0,17.6,826.0,21.6,1616.0,42.3
47548,58,196,19,56,133,462,10.0,9.1,6.0,5.5,6.0,5.5,6.0,5.5,15.0,13.6,17.0,15.5,17.0,15.5,7.0,6.4,6.0,5.5,20.0,18.2
52479,34,129,16,44,96,319,5.0,6.9,1.0,1.4,3.0,4.2,5.0,6.9,9.0,12.5,11.0,15.3,8.0,11.1,6.0,8.3,4.0,5.6,20.0,27.8
49701,1542,6982,137,280,1990,10931,216.0,4.4,100.0,2.1,102.0,2.1,63.0,1.3,85.0,1.7,111.0,2.3,403.0,8.3,989.0,20.3,1255.0,25.8,1544.0,31.7
51038,439,2542,48,111,921,4061,57.0,3.5,22.0,1.4,23.0,1.4,25.0,1.5,38.0,2.4,102.0,6.3,414.0,25.6,401.0,24.8,232.0,14.4,302.0,18.7
5687,136,496,65,142,482,1321,32.0,9.7,36.0,10.9,44.0,13.3,57.0,17.3,70.0,21.2,32.0,9.7,27.0,8.2,6.0,1.8,3.0,0.9,23.0,7.0
50072,15,494,4,18,80,611,7.0,2.3,1.0,0.3,3.0,1.0,11.0,3.6,52.0,17.2,70.0,23.1,69.0,22.8,45.0,14.9,28.0,9.2,17.0,5.6
58259,5361,10101,1116,4473,14481,35532,195.0,1.9,241.0,2.4,492.0,4.8,1090.0,10.7,1797.0,17.7,2500.0,24.6,2029.0,20.0,963.0,9.5,439.0,4.3,423.0,4.2
61325,0,0,0,0,4191,4191,,,,,,,,,,,,,,,,,,,,
31555,44,193,20,121,281,659,21.0,15.6,6.0,4.4,6.0,4.4,15.0,11.1,20.0,14.8,26.0,19.3,9.0,6.7,6.0,4.4,9.0,6.7,17.0,12.6
52030,32,55,15,67,71,240,6.0,16.7,4.0,11.1,2.0,5.6,2.0,5.6,2.0,5.6,5.0,13.9,3.0,8.3,0.0,0.0,1.0,2.8,11.0,30.6
692,253,1150,134,200,1007,2744,46.0,5.6,21.0,2.6,54.0,6.6,106.0,13.0,166.0,20.3,165.0,20.2,128.0,15.7,60.0,7.4,20.0,2.5,50.0,6.1
2007,223,1249,128,168,850,2618,56.0,6.5,26.0,3.0,45.0,5.2,88.0,10.1,214.0,24.7,158.0,18.2,128.0,14.8,59.0,6.8,38.0,4.4,55.0,6.3
5101,52,1123,35,129,389,1728,86.0,11.2,54.0,7.0,70.0,9.1,91.0,11.8,166.0,21.5,127.0,16.5,95.0,12.3,49.0,6.4,11.0,1.4,22.0,2.9
30935,13,63,4,58,57,195,4.0,10.3,0.0,0.0,0.0,0.0,2.0,5.1,1.0,2.6,4.0,10.3,11.0,28.2,3.0,7.7,0.0,0.0,14.0,35.9
59091,245,216,91,96,2706,3354,4.0,2.1,3.0,1.6,15.0,7.9,14.0,7.4,32.0,16.8,42.0,22.1,37.0,19.5,16.0,8.4,6.0,3.2,21.0,11.1
45975,3,28,1,35,24,91,1.0,7.1,0.0,0.0,0.0,0.0,2.0,14.3,0.0,0.0,2.0,14.3,2.0,14.3,1.0,7.1,0.0,0.0,6.0,42.9
46278,3,24,0,30,16,73,1.0,8.3,0.0,0.0,0.0,0.0,2.0,16.7,0.0,0.0,2.0,16.7,1.0,8.3,0.0,0.0,0.0,0.0,6.0,50.0
60797,93,77,19,63,89,341,4.0,5.0,1.0,1.3,1.0,1.3,5.0,6.3,8.0,10.0,16.0,20.0,16.0,20.0,17.0,21.3,2.0,2.5,10.0,12.5
3152,340,2440,82,97,3438,6397,24.0,1.2,30.0,1.6,77.0,4.0,155.0,8.0,375.0,19.5,443.0,23.0,309.0,16.0,201.0,10.4,210.0,10.9,102.0,5.3
10691,105,5022,30,61,852,6070,108.0,3.0,82.0,2.3,202.0,5.6,333.0,9.3,728.0,20.3,826.0,23.1,669.0,18.7,292.0,8.2,140.0,3.9,198.0,5.5
20951,46,1018,13,53,374,1504,28.0,3.9,13.0,1.8,48.0,6.7,100.0,13.9,212.0,29.4,186.0,25.8,80.0,11.1,29.0,4.0,7.0,1.0,17.0,2.4
6215,67,1975,38,69,758,2907,24.0,1.7,21.0,1.5,39.0,2.8,113.0,8.1,290.0,20.7,404.0,28.9,285.0,20.4,137.0,9.8,44.0,3.1,43.0,3.1
56689,12,94,3,23,25,157,2.0,4.0,1.0,2.0,6.0,12.0,10.0,20.0,20.0,40.0,5.0,10.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,10.0
62298,4,39,3,3,2,51,1.0,4.0,0.0,0.0,3.0,12.0,3.0,12.0,8.0,32.0,7.0,28.0,2.0,8.0,0.0,0.0,0.0,0.0,1.0,4.0
2259,500,1345,449,502,2348,5144,22.0,1.7,9.0,0.7,25.0,2.0,57.0,4.5,153.0,12.0,269.0,21.1,356.0,28.0,180.0,14.2,101.0,7.9,100.0,7.9
3312,1052,10199,1050,1711,5785,19797,62.0,0.8,46.0,0.6,105.0,1.3,217.0,2.7,714.0,8.8,1637.0,20.1,2395.0,29.4,1739.0,21.3,704.0,8.6,534.0,6.5
7666,101,1865,53,106,850,2975,18.0,1.3,9.0,0.7,41.0,3.1,58.0,4.3,170.0,12.7,270.0,20.2,287.0,21.4,240.0,17.9,161.0,12.0,85.0,6.3
8546,92,1385,45,103,771,2396,18.0,1.8,2.0,0.2,13.0,1.3,46.0,4.6,101.0,10.1,178.0,17.8,188.0,18.8,221.0,22.1,154.0,15.4,81.0,8.1
7667,77,1199,44,102,703,2125,20.0,2.3,4.0,0.5,12.0,1.4,33.0,3.8,101.0,11.7,179.0,20.7,127.0,14.7,185.0,21.4,134.0,15.5,70.0,8.1
6028,86,1264,45,101,735,2231,17.0,1.9,6.0,0.7,8.0,0.9,48.0,5.3,104.0,11.6,169.0,18.8,139.0,15.5,188.0,20.9,136.0,15.1,83.0,9.2
8547,78,1140,42,99,684,2043,17.0,2.1,4.0,0.5,10.0,1.2,49.0,6.0,97.0,11.8,163.0,19.8,108.0,13.1,174.0,21.1,124.0,15.1,77.0,9.4
7816,75,1116,45,90,678,2004,19.0,2.4,8.0,1.0,14.0,1.8,29.0,3.7,70.0,8.8,163.0,20.6,103.0,13.0,187.0,23.6,126.0,15.9,74.0,9.3
7157,72,1170,47,89,705,2083,17.0,2.0,6.0,0.7,18.0,2.1,29.0,3.5,91.0,10.9,160.0,19.1,125.0,14.9,184.0,22.0,129.0,15.4,79.0,9.4
8548,76,1077,45,89,658,1945,16.0,2.0,6.0,0.8,11.0,1.4,31.0,3.9,95.0,12.1,162.0,20.6,101.0,12.8,167.0,21.2,120.0,15.3,77.0,9.8
7158,73,1075,49,82,639,1918,15.0,1.9,3.0,0.4,11.0,1.4,26.0,3.4,94.0,12.1,134.0,17.3,115.0,14.9,183.0,23.6,121.0,15.6,72.0,9.3
8550,77,1034,42,92,703,1948,16.0,2.2,5.0,0.7,12.0,1.7,35.0,4.9,84.0,11.7,144.0,20.0,123.0,17.1,174.0,24.2,90.0,12.5,36.0,5.0
8551,84,1176,42,93,670,2065,17.0,2.1,6.0,0.7,30.0,3.7,47.0,5.8,107.0,13.1,161.0,19.8,148.0,18.2,176.0,21.6,89.0,10.9,33.0,4.1
39368,36,131,25,63,237,492,5.0,7.2,1.0,1.4,1.0,1.4,4.0,5.8,15.0,21.7,16.0,23.2,9.0,13.0,0.0,0.0,2.0,2.9,16.0,23.2
2222,1649,7159,1549,1715,6175,18247,65.0,1.0,31.0,0.5,60.0,0.9,151.0,2.3,420.0,6.3,1082.0,16.2,1911.0,28.6,1362.0,20.4,923.0,13.8,666.0,10.0
28367,59,428,32,91,478,1088,14.0,5.9,4.0,1.7,4.0,1.7,18.0,7.6,57.0,24.2,52.0,22.0,36.0,15.3,17.0,7.2,11.0,4.7,23.0,9.7
28371,66,792,31,93,472,1454,17.0,2.9,6.0,1.0,8.0,1.4,24.0,4.1,63.0,10.8,79.0,13.6,131.0,22.5,95.0,16.3,87.0,14.9,73.0,12.5
34878,49,405,22,66,362,904,9.0,3.6,9.0,3.6,7.0,2.8,22.0,8.7,64.0,25.3,83.0,32.8,23.0,9.1,14.0,5.5,4.0,1.6,18.0,7.1
30453,62,475,29,102,461,1129,17.0,6.7,5.0,2.0,12.0,4.7,15.0,5.9,70.0,27.7,62.0,24.5,26.0,10.3,12.0,4.7,14.0,5.5,20.0,7.9
30420,56,505,30,75,392,1058,13.0,4.3,9.0,3.0,8.0,2.7,28.0,9.4,72.0,24.1,94.0,31.4,37.0,12.4,13.0,4.3,7.0,2.3,18.0,6.0
28369,76,827,47,99,504,1553,24.0,3.9,11.0,1.8,14.0,2.3,25.0,4.0,62.0,10.0,82.0,13.3,60.0,9.7,231.0,37.4,84.0,13.6,25.0,4.0
30450,61,552,48,103,584,1348,17.0,5.3,10.0,3.1,11.0,3.5,27.0,8.5,77.0,24.2,79.0,24.8,45.0,14.2,10.0,3.1,14.0,4.4,28.0,8.8
30449,61,618,29,91,389,1188,10.0,3.2,4.0,1.3,7.0,2.2,11.0,3.5,45.0,14.3,43.0,13.7,67.0,21.3,67.0,21.3,39.0,12.4,22.0,7.0
38691,158109,1382363,51809,59387,241026,1892694,1771.0,0.2,1539.0,0.1,2959.0,0.3,7861.0,0.7,19772.0,1.7,52108.0,4.6,186179.0,16.3,384549.0,33.7,306517.0,26.8,179450.0,15.7
48549,48456,354544,9436,6849,145299,564584,293.0,0.1,155.0,0.1,331.0,0.1,992.0,0.4,3255.0,1.2,12070.0,4.5,51700.0,19.4,101260.0,38.1,59997.0,22.6,35938.0,13.5
55644,23527,282067,3808,2234,76236,387872,146.0,0.1,93.0,0.0,199.0,0.1,536.0,0.3,1823.0,0.9,7169.0,3.5,32185.0,15.7,75936.0,37.0,54884.0,26.8,32201.0,15.7
50612,9668,294005,1712,997,53930,360312,124.0,0.1,75.0,0.0,185.0,0.1,509.0,0.2,2303.0,1.1,9445.0,4.6,41591.0,20.1,80224.0,38.8,46027.0,22.3,26270.0,12.7
57592,30860,147569,2985,1330,74115,256859,102.0,0.1,51.0,0.0,119.0,0.1,318.0,0.3,964.0,0.8,4259.0,3.7,19678.0,17.2,44362.0,38.7,27928.0,24.4,16846.0,14.7
61322,47604,49812,1403,448,54788,154055,72.0,0.1,20.0,0.0,37.0,0.1,149.0,0.3,306.0,0.6,1273.0,2.6,5940.0,12.0,16254.0,32.9,15074.0,30.5,10302.0,20.8
62568,0,1,1,0,26536,26538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3,0.0,0.0,0.0,0.0,2.0,66.7
40852,95649,853194,18703,12520,180457,1160523,640.0,0.1,441.0,0.1,1042.0,0.2,3100.0,0.5,9621.0,1.5,32326.0,4.9,123168.0,18.7,238040.0,36.1,158875.0,24.1,91565.0,13.9
43555,1854,41272,553,586,14188,58453,117.0,0.5,61.0,0.2,100.0,0.4,331.0,1.3,1821.0,7.3,4300.0,17.2,8607.0,34.4,4932.0,19.7,2304.0,9.2,2452.0,9.8
17307,42,319,29,87,289,766,16.0,7.1,14.0,6.3,19.0,8.5,37.0,16.5,46.0,20.5,42.0,18.8,23.0,10.3,8.0,3.6,2.0,0.9,17.0,7.6
61958,10,10,1,29,22,72,0.0,0.0,0.0,0.0,0.0,0.0,2.0,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.3
21831,23,741,6,73,136,979,56.0,11.2,38.0,7.6,83.0,16.6,76.0,15.2,124.0,24.8,62.0,12.4,20.0,4.0,7.0,1.4,7.0,1.4,28.0,5.6
60394,3,23,6,30,25,87,1.0,7.1,0.0,0.0,0.0,0.0,3.0,21.4,2.0,14.3,1.0,7.1,6.0,42.9,0.0,0.0,0.0,0.0,1.0,7.1
11705,251,6242,140,216,3668,10517,93.0,2.0,128.0,2.7,225.0,4.8,449.0,9.6,738.0,15.7,1063.0,22.6,1029.0,21.9,575.0,12.2,228.0,4.9,172.0,3.7
223,71178,883806,42816,36903,77178,1111881,1976.0,0.3,1303.0,0.2,2217.0,0.3,6003.0,0.8,21663.0,3.1,59859.0,8.4,162907.0,22.9,198269.0,27.9,126047.0,17.8,129607.0,18.3
56894,26457,59237,3915,4467,30461,124537,330.0,0.6,257.0,0.5,447.0,0.8,1046.0,1.9,2299.0,4.2,5822.0,10.5,14756.0,26.7,16129.0,29.2,7600.0,13.7,6610.0,12.0
225,17429,568253,10690,27815,41127,665314,5191.0,1.2,7355.0,1.7,14548.0,3.3,35119.0,7.9,57649.0,13.0,93995.0,21.1,104738.0,23.5,61327.0,13.8,31724.0,7.1,33109.0,7.4
987,950,74562,434,553,7363,83862,670.0,1.3,804.0,1.6,1393.0,2.8,2951.0,5.9,6448.0,12.9,10932.0,22.0,12049.0,24.2,6519.0,13.1,3656.0,7.3,4371.0,8.8
6033,22459,338557,11378,13926,35311,421631,1239.0,0.5,912.0,0.4,1470.0,0.6,3743.0,1.4,10297.0,4.0,24508.0,9.5,62358.0,24.1,73414.0,28.3,42932.0,16.6,38336.0,14.8
22777,10049,168628,4026,4796,22523,210022,545.0,0.5,331.0,0.3,703.0,0.6,1758.0,1.5,4826.0,4.0,11709.0,9.7,30818.0,25.6,34012.0,28.3,18079.0,15.0,17455.0,14.5
11359,695,45615,364,406,6447,53527,106.0,0.4,62.0,0.2,140.0,0.5,318.0,1.1,1307.0,4.4,3370.0,11.3,9239.0,31.0,8069.0,27.0,3683.0,12.3,3556.0,11.9
502,824,64664,435,402,7497,73822,205.0,0.5,258.0,0.6,654.0,1.6,1624.0,4.0,5072.0,12.4,9537.0,23.2,11719.0,28.6,5498.0,13.4,2837.0,6.9,3630.0,8.8
891,817,61520,464,408,7572,70781,196.0,0.5,262.0,0.7,622.0,1.6,1605.0,4.2,4871.0,12.7,8977.0,23.5,10763.0,28.2,4947.0,12.9,2585.0,6.8,3399.0,8.9
892,634,54534,425,357,7092,63042,192.0,0.6,203.0,0.6,523.0,1.6,1172.0,3.5,3981.0,11.8,7438.0,22.0,10081.0,29.9,4634.0,13.7,2443.0,7.2,3074.0,9.1
893,783,57302,451,370,8083,66989,147.0,0.4,133.0,0.4,316.0,0.9,841.0,2.4,3048.0,8.6,6278.0,17.6,10948.0,30.7,6815.0,19.1,3324.0,9.3,3798.0,10.7
2520,540,27602,310,387,5093,33932,150.0,0.9,182.0,1.1,345.0,2.1,783.0,4.7,2405.0,14.5,3714.0,22.4,3904.0,23.6,2010.0,12.1,1054.0,6.4,2022.0,12.2
30694,108958,655661,27604,36997,61232,890452,4533.0,0.8,4526.0,0.8,7894.0,1.4,16379.0,2.9,32837.0,5.7,71957.0,12.6,143788.0,25.1,136418.0,23.8,79824.0,13.9,74773.0,13.1
36946,8292,408796,932,770,31686,450476,678.0,0.2,491.0,0.2,902.0,0.3,2200.0,0.7,6156.0,2.0,17054.0,5.5,52103.0,16.7,96956.0,31.1,76500.0,24.5,58803.0,18.9
38653,444,13535,200,313,4370,18862,94.0,1.2,74.0,0.9,138.0,1.7,285.0,3.5,697.0,8.5,1170.0,14.4,1904.0,23.4,1396.0,17.1,980.0,12.0,1415.0,17.4
48903,2279,105913,587,386,27373,136538,312.0,0.4,277.0,0.3,552.0,0.7,1376.0,1.7,3111.0,3.8,8700.0,10.6,22406.0,27.4,24352.0,29.8,12188.0,14.9,8519.0,10.4
813,59103,1109789,28703,33001,66377,1296973,2511.0,0.3,1477.0,0.2,2826.0,0.3,7334.0,0.8,23664.0,2.7,59087.0,6.7,163351.0,18.4,231530.0,26.1,183375.0,20.6,213037.0,24.0
894,1024,123281,474,384,6952,132115,332.0,0.4,561.0,0.7,1353.0,1.7,3768.0,4.6,11014.0,13.5,20344.0,24.9,23289.0,28.4,10866.0,13.3,5017.0,6.1,5322.0,6.5
895,926,112351,444,380,7073,121174,349.0,0.5,609.0,0.8,1437.0,2.0,3944.0,5.4,10336.0,14.0,18030.0,24.5,19996.0,27.1,9498.0,12.9,4569.0,6.2,4916.0,6.7
896,1234,137248,497,416,7592,146987,348.0,0.4,516.0,0.6,1449.0,1.6,4050.0,4.5,11231.0,12.4,21477.0,23.7,26930.0,29.7,12629.0,13.9,5766.0,6.4,6365.0,7.0
897,1022,119499,467,391,7401,128780,364.0,0.5,662.0,0.8,1706.0,2.2,4518.0,5.7,11050.0,14.0,19355.0,24.6,21417.0,27.2,9675.0,12.3,4591.0,5.8,5344.0,6.8
898,1309,150732,503,389,7649,160582,266.0,0.3,303.0,0.3,795.0,0.8,2533.0,2.5,8340.0,8.2,18310.0,18.1,33952.0,33.5,20334.0,20.1,8323.0,8.2,8251.0,8.1
899,992,128578,478,356,7016,137420,354.0,0.4,601.0,0.7,1510.0,1.8,3728.0,4.3,9345.0,10.9,18152.0,21.1,25946.0,30.2,13852.0,16.1,6009.0,7.0,6430.0,7.5
900,969,123230,488,376,7414,132477,310.0,0.4,446.0,0.5,1104.0,1.3,3207.0,3.9,8865.0,10.8,17402.0,21.2,25499.0,31.1,13312.0,16.2,5880.0,7.2,5956.0,7.3
901,1509,163371,548,424,8160,174012,323.0,0.3,406.0,0.4,1060.0,1.0,2637.0,2.4,7191.0,6.5,15804.0,14.2,32286.0,29.1,26514.0,23.9,12812.0,11.5,12016.0,10.8
902,933,121489,477,363,7425,130687,238.0,0.3,363.0,0.4,791.0,1.0,2300.0,2.8,6847.0,8.4,13982.0,17.2,24871.0,30.6,16621.0,20.4,7574.0,9.3,7792.0,9.6
903,1167,132619,515,398,7594,142293,492.0,0.6,899.0,1.0,1847.0,2.1,4621.0,5.2,9761.0,11.0,17966.0,20.2,25339.0,28.5,14262.0,16.0,6579.0,7.4,7202.0,8.1
904,1047,122525,497,477,7890,132436,2645.0,3.2,3597.0,4.4,5542.0,6.8,9977.0,12.2,13197.0,16.1,16544.0,20.2,14187.0,17.3,7275.0,8.9,3817.0,4.7,5137.0,6.3
905,1453,154595,516,399,8048,165011,232.0,0.2,244.0,0.2,589.0,0.6,1554.0,1.5,5146.0,4.9,11562.0,10.9,27738.0,26.1,29356.0,27.7,15550.0,14.7,14105.0,13.3
906,1303,131390,518,382,8711,142304,225.0,0.3,229.0,0.3,595.0,0.7,1626.0,1.8,5639.0,6.4,12656.0,14.4,26223.0,29.8,20876.0,23.7,10056.0,11.4,9956.0,11.3
14837,2206,224543,552,452,9728,237481,533.0,0.3,819.0,0.5,1613.0,1.0,3677.0,2.3,8531.0,5.3,20133.0,12.4,46535.0,28.6,43344.0,26.7,21890.0,13.5,15380.0,9.5
25389,1859,181742,494,430,10551,195076,849.0,0.6,1284.0,1.0,2366.0,1.8,5030.0,3.8,9905.0,7.5,21163.0,16.1,39655.0,30.2,28219.0,21.5,12880.0,9.8,9970.0,7.6
986,959,105585,411,362,6156,113473,167.0,0.2,129.0,0.2,308.0,0.4,771.0,1.1,3461.0,4.8,8556.0,11.8,20875.0,28.8,19356.0,26.7,9250.0,12.7,9695.0,13.4
985,12986,111318,415,393,6731,131843,165.0,0.2,93.0,0.1,205.0,0.2,623.0,0.7,2537.0,2.9,6920.0,7.8,19387.0,21.8,34536.0,38.9,12413.0,14.0,11939.0,13.4
52282,74,2090,41,97,629,2931,29.0,2.4,37.0,3.1,61.0,5.1,79.0,6.6,272.0,22.7,275.0,23.0,164.0,13.7,56.0,4.7,34.0,2.8,191.0,15.9
6714,364,18344,243,372,4441,23764,192.0,1.8,208.0,1.9,375.0,3.5,742.0,6.9,1673.0,15.6,2376.0,22.2,2204.0,20.5,1054.0,9.8,617.0,5.8,1285.0,12.0
984,672,45130,404,382,6542,53130,197.0,0.7,270.0,1.0,650.0,2.3,1384.0,4.9,3420.0,12.0,6212.0,21.9,7983.0,28.1,3782.0,13.3,1796.0,6.3,2701.0,9.5
22695,295,10954,209,270,3444,15172,117.0,1.9,88.0,1.4,136.0,2.2,365.0,6.0,974.0,16.0,1409.0,23.1,1321.0,21.7,580.0,9.5,313.0,5.1,785.0,12.9
22699,362,13928,225,308,4057,18880,125.0,1.6,132.0,1.7,202.0,2.6,425.0,5.5,1240.0,15.9,1856.0,23.8,1644.0,21.1,762.0,9.8,399.0,5.1,1013.0,13.0
12231,1333,114569,362,365,6847,123476,449.0,0.6,687.0,0.9,1213.0,1.6,2098.0,2.7,5027.0,6.5,11009.0,14.2,22971.0,29.6,17459.0,22.5,8212.0,10.6,8361.0,10.8
56141,32,449,25,33,226,765,11.0,4.0,3.0,1.1,12.0,4.4,36.0,13.1,72.0,26.2,55.0,20.0,23.0,8.4,21.0,7.6,9.0,3.3,33.0,12.0
5152,621,48565,321,342,5719,55568,246.0,0.8,288.0,0.9,591.0,1.8,1359.0,4.2,3509.0,10.9,6702.0,20.9,9114.0,28.4,5145.0,16.0,2316.0,7.2,2807.0,8.8
10017,547,39261,355,327,5248,45738,217.0,0.9,326.0,1.3,628.0,2.5,1475.0,5.8,3321.0,13.1,5859.0,23.1,6656.0,26.3,3231.0,12.8,1433.0,5.7,2164.0,8.5
22733,746,2026,470,1171,1645,6058,60.0,2.7,72.0,3.3,82.0,3.7,166.0,7.6,389.0,17.8,403.0,18.4,375.0,17.1,268.0,12.2,220.0,10.1,153.0,7.0
9330,8301,121312,4524,8132,36104,178373,712.0,0.8,1057.0,1.2,2229.0,2.5,5173.0,5.8,11483.0,12.8,18978.0,21.2,25085.0,28.0,14148.0,15.8,6154.0,6.9,4580.0,5.1
296,1701,12561,1752,2168,6465,24647,73.0,0.7,123.0,1.2,212.0,2.1,546.0,5.4,1339.0,13.2,2190.0,21.5,2917.0,28.7,1579.0,15.5,705.0,6.9,491.0,4.8
36740,38,101,17,104,187,447,12.0,16.0,15.0,20.0,7.0,9.3,8.0,10.7,7.0,9.3,7.0,9.3,5.0,6.7,0.0,0.0,0.0,0.0,14.0,18.7
21179,113,1479,50,92,826,2560,84.0,6.9,136.0,11.2,193.0,15.9,157.0,12.9,180.0,14.8,80.0,6.6,110.0,9.0,188.0,15.5,63.0,5.2,25.0,2.1
870,622,16947,281,301,5986,24137,81.0,0.6,122.0,1.0,225.0,1.8,561.0,4.4,1296.0,10.2,2332.0,18.3,3528.0,27.7,2285.0,17.9,1257.0,9.9,1070.0,8.4
61077,112,43,19,27,990,1191,2.0,5.4,0.0,0.0,1.0,2.7,5.0,13.5,6.0,16.2,3.0,8.1,7.0,18.9,1.0,2.7,2.0,5.4,10.0,27.0
2479,232,2069,106,173,1239,3819,74.0,5.1,74.0,5.1,111.0,7.7,191.0,13.2,311.0,21.5,274.0,18.9,199.0,13.7,121.0,8.4,31.0,2.1,62.0,4.3
1834,223,1973,120,172,973,3461,59.0,4.3,44.0,3.2,81.0,5.8,158.0,11.4,272.0,19.6,289.0,20.8,265.0,19.1,108.0,7.8,45.0,3.2,67.0,4.8
2480,165,966,83,136,694,2044,58.0,9.0,39.0,6.1,63.0,9.8,106.0,16.5,154.0,24.0,96.0,15.0,57.0,8.9,23.0,3.6,13.0,2.0,32.0,5.0
5197,158,1200,104,168,984,2614,18.0,1.8,14.0,1.4,13.0,1.3,15.0,1.5,46.0,4.7,122.0,12.5,174.0,17.8,223.0,22.9,237.0,24.3,113.0,11.6
1331,344,4074,184,266,1610,6478,60.0,2.1,66.0,2.3,100.0,3.5,230.0,8.1,480.0,17.0,636.0,22.5,657.0,23.3,302.0,10.7,160.0,5.7,132.0,4.7
7491,112,1161,53,102,1001,2429,18.0,2.2,11.0,1.4,44.0,5.4,46.0,5.7,131.0,16.2,195.0,24.0,136.0,16.8,131.0,16.2,67.0,8.3,32.0,3.9
36112,78,241,17,68,385,789,8.0,4.8,11.0,6.6,12.0,7.2,10.0,6.0,36.0,21.7,39.0,23.5,27.0,16.3,3.0,1.8,3.0,1.8,17.0,10.2
7435,189,1491,80,139,1576,3475,23.0,2.4,9.0,1.0,11.0,1.2,51.0,5.4,106.0,11.3,235.0,25.0,262.0,27.9,112.0,11.9,53.0,5.6,78.0,8.3
40906,22899,14993,7162,9231,24805,79090,197.0,0.7,128.0,0.5,260.0,1.0,624.0,2.3,1646.0,6.2,3068.0,11.5,6092.0,22.9,5692.0,21.4,3317.0,12.5,5554.0,20.9
49228,178,1585,55,115,824,2757,21.0,2.0,13.0,1.3,16.0,1.5,55.0,5.3,188.0,18.1,320.0,30.9,251.0,24.2,67.0,6.5,39.0,3.8,67.0,6.5
2229,1425,14709,1077,1230,7394,25835,49.0,0.4,39.0,0.3,56.0,0.5,180.0,1.5,596.0,5.1,1365.0,11.7,3228.0,27.6,3049.0,26.1,1836.0,15.7,1283.0,11.0
7364,126,1376,60,109,1168,2839,20.0,2.2,10.0,1.1,12.0,1.3,39.0,4.2,159.0,17.2,202.0,21.8,171.0,18.5,172.0,18.6,91.0,9.8,50.0,5.4
7436,127,1243,68,113,1172,2723,18.0,2.3,7.0,0.9,10.0,1.3,29.0,3.7,102.0,13.1,211.0,27.1,210.0,26.9,100.0,12.8,37.0,4.7,56.0,7.2
39274,290,13380,112,233,3484,17499,96.0,0.9,117.0,1.1,258.0,2.5,513.0,4.9,978.0,9.3,1966.0,18.7,2815.0,26.8,1910.0,18.2,1170.0,11.2,664.0,6.3
2819,591,2638,390,406,3971,7996,29.0,1.3,14.0,0.6,31.0,1.4,60.0,2.8,213.0,9.8,339.0,15.6,523.0,24.1,399.0,18.4,342.0,15.8,219.0,10.1
3551,170,1279,81,147,814,2491,46.0,5.4,36.0,4.3,57.0,6.7,92.0,10.9,165.0,19.5,194.0,22.9,130.0,15.4,59.0,7.0,29.0,3.4,38.0,4.5
3025,142,1426,51,93,1140,2852,25.0,2.2,21.0,1.9,65.0,5.8,117.0,10.4,184.0,16.4,199.0,17.7,136.0,12.1,107.0,9.5,195.0,17.4,73.0,6.5
39519,1111,17933,379,1490,5922,26835,464.0,3.2,536.0,3.7,870.0,6.0,1599.0,11.1,2473.0,17.2,3435.0,23.9,2940.0,20.4,1261.0,8.8,436.0,3.0,376.0,2.6
3135,593,7663,182,161,7116,15715,50.0,0.8,69.0,1.2,204.0,3.4,448.0,7.5,881.0,14.7,1504.0,25.1,1436.0,23.9,776.0,12.9,427.0,7.1,204.0,3.4
